school_name,rank,professor_name,department,faculty_url,lab_url,source_type,notes
University of Florida,59,Anand Rangarajan 0001,Department of Computer & Information Science & Engineering,https://www.cise.ufl.edu/~anand,,faculty_page,"areas=ai,mlmining,vision; verified_by=official_domain"
University of Florida,59,Arunava Banerjee,Department of Computer & Information Science & Engineering,https://www.cise.ufl.edu/~arunava,,faculty_page,"areas=ai,mlmining,vision; verified_by=official_domain"
University of Florida,59,Baba C. Vemuri,Department of Computer & Information Science & Engineering,https://www.cise.ufl.edu/~vemuri,,faculty_page,"areas=mlmining,vision; verified_by=official_domain"
University of Florida,59,Bonnie J. Dorr,Department of Computer & Information Science & Engineering,https://www.cise.ufl.edu/~bonniejdorr,,faculty_page,"areas=ai,nlp; verified_by=official_domain"
University of Florida,59,Christina Gardner-McCune,Department of Computer & Information Science & Engineering,https://www.cise.ufl.edu/people/faculty/gmccune,,faculty_page,areas=ai; verified_by=official_domain
University of Florida,59,Daisy Zhe Wang,Department of Computer & Information Science & Engineering,http://dsr.cise.ufl.edu/daisyw,,faculty_page,"areas=ai,mlmining,nlp; verified_by=official_domain"
University of Florida,59,Damon L. Woodard,Department of Computer & Information Science & Engineering,https://www.ece.ufl.edu/user/1469,,faculty_page,areas=vision; verified_by=official_domain
University of Florida,59,Eakta Jain,Department of Computer & Information Science & Engineering,http://www.cise.ufl.edu/~ejain,,faculty_page,"areas=mlmining,vision; verified_by=official_domain"
University of Florida,59,Eric D. Ragan,Department of Computer & Information Science & Engineering,https://www.cise.ufl.edu/ragan-eric,,faculty_page,areas=mlmining; verified_by=official_domain
University of Florida,59,José A. B. Fortes,Department of Computer & Information Science & Engineering,https://www.acis.ufl.edu/people/fortes,,faculty_page,areas=mlmining; verified_by=official_domain
University of Florida,59,Kejun Huang,Department of Computer & Information Science & Engineering,https://cise.ufl.edu/~kejun,,faculty_page,"areas=ai,mlmining; verified_by=official_domain"
University of Florida,59,Kevin R. B. Butler,Department of Computer & Information Science & Engineering,http://cise.ufl.edu/~butler,,faculty_page,areas=nlp; verified_by=official_domain
University of Florida,59,Kristy Elizabeth Boyer,Department of Computer & Information Science & Engineering,https://www.cise.ufl.edu/boyer-kristy,,faculty_page,"areas=ai,nlp; verified_by=official_domain"
University of Florida,59,My T. Thai,Department of Computer & Information Science & Engineering,http://www.cise.ufl.edu/~mythai,,faculty_page,"areas=ai,mlmining; verified_by=official_domain"
University of Florida,59,Patrick Traynor,Department of Computer & Information Science & Engineering,https://www.cise.ufl.edu/~traynor,,faculty_page,areas=mlmining; verified_by=official_domain
University of Florida,59,Sanjay Ranka,Department of Computer & Information Science & Engineering,https://www.cise.ufl.edu/people/faculty/ranka,,faculty_page,"areas=ai,bio,mlmining; verified_by=official_domain"
University of Florida,59,Shigang Chen,Department of Computer & Information Science & Engineering,http://www.cise.ufl.edu/~sgchen,,faculty_page,"areas=ai,mlmining; verified_by=official_domain"
University of Florida,59,Tamer Kahveci,Department of Computer & Information Science & Engineering,http://www.cise.ufl.edu/~tamer,,faculty_page,areas=bio; verified_by=official_domain
University of Notre Dame,59,Adam Czajka,Home - Computer Science and Engineering,https://engineering.nd.edu/profiles/aczajka,,faculty_page,"areas=ai,vision; verified_by=official_domain"
University of Notre Dame,59,Chaoli Wang 0001,Home - Computer Science and Engineering,http://www3.nd.edu/~cwang11/about.html,,faculty_page,areas=ai; verified_by=official_domain
University of Notre Dame,59,Collin McMillan,Home - Computer Science and Engineering,http://www.cse.nd.edu/~cmc,,faculty_page,areas=nlp; verified_by=official_domain
University of Notre Dame,59,David Chiang 0001,Home - Computer Science and Engineering,http://www3.nd.edu/~dchiang,,faculty_page,"areas=mlmining,nlp; verified_by=official_domain"
University of Notre Dame,59,Jane Cleland-Huang,Home - Computer Science and Engineering,https://engineering.nd.edu/profiles/jcleland-huang,,faculty_page,areas=mlmining; verified_by=official_domain
University of Notre Dame,59,Kevin W. Bowyer,Home - Computer Science and Engineering,http://www3.nd.edu/~kwb,,faculty_page,"areas=ai,mlmining,vision; verified_by=official_domain"
University of Notre Dame,59,Nitesh V. Chawla,Home - Computer Science and Engineering,http://www3.nd.edu/~nchawla,,faculty_page,"areas=ai,mlmining,nlp,vision; verified_by=official_domain"
University of Notre Dame,59,Patrick J. Flynn,Home - Computer Science and Engineering,http://www3.nd.edu/~flynn,,faculty_page,areas=vision; verified_by=official_domain
University of Notre Dame,59,Ronald A. Metoyer,Home - Computer Science and Engineering,https://engineering.nd.edu/profiles/rmetoyer,,faculty_page,areas=ai; verified_by=official_domain
University of Notre Dame,59,Tijana Milenkovic,Home - Computer Science and Engineering,http://www3.nd.edu/~tmilenko,,faculty_page,areas=bio; verified_by=official_domain
University of Notre Dame,59,Tim Weninger,Home - Computer Science and Engineering,https://www3.nd.edu/~tweninge,,faculty_page,"areas=ai,nlp; verified_by=official_domain"
University of Notre Dame,59,Toby Jia-Jun Li,Home - Computer Science and Engineering,https://cse.nd.edu/faculty/toby-jia-jun-li,,faculty_page,areas=nlp; verified_by=official_domain
University of Notre Dame,59,Xiangliang Zhang 0001,Home - Computer Science and Engineering,https://engineering.nd.edu/faculty/xiangliang-zhang,,faculty_page,"areas=ai,mlmining,nlp; verified_by=official_domain"
University of Notre Dame,59,Xiaobo Hu,Home - Computer Science and Engineering,http://www3.nd.edu/~shu,,faculty_page,"areas=ai,vision; verified_by=official_domain"
University of Notre Dame,59,Xiaobo Sharon Hu,Home - Computer Science and Engineering,http://www3.nd.edu/~shu,,faculty_page,areas=vision; verified_by=official_domain
University of Notre Dame,59,Yanfang Ye 0001,Home - Computer Science and Engineering,https://engineering.nd.edu/faculty/yanfang-fanny-ye,,faculty_page,"areas=ai,mlmining,nlp; verified_by=official_domain"
University of Notre Dame,59,Yiyu Shi 0001,Home - Computer Science and Engineering,https://engineering.nd.edu/faculty/yiyu-shi,,faculty_page,"areas=ai,mlmining,vision; verified_by=official_domain"
University of Rochester,59,Chenliang Xu,Department of Computer Science : University of Rochester,https://www.cs.rochester.edu/~cxu22,,faculty_page,"areas=ai,mlmining,vision; verified_by=official_domain"
University of Rochester,59,Christopher M. Brown,Department of Computer Science : University of Rochester,https://www.cs.rochester.edu/~brown/home_orig.html,,faculty_page,"areas=ai,vision; verified_by=official_domain"
University of Rochester,59,Daniel Gildea,Department of Computer Science : University of Rochester,https://www.cs.rochester.edu/u/gildea,,faculty_page,"areas=ai,mlmining,nlp; verified_by=official_domain"
University of Rochester,59,Daniel Stefankovic,Department of Computer Science : University of Rochester,https://www.cs.rochester.edu/~stefanko,,faculty_page,"areas=mlmining,nlp; verified_by=official_domain"
University of Rochester,59,Gaurav Sharma,Department of Computer Science : University of Rochester,https://hajim.rochester.edu/ece/sites/gsharma,,faculty_page,"areas=ai,mlmining,vision; verified_by=official_domain"
University of Rochester,59,Gourab Ghoshal,Department of Computer Science : University of Rochester,http://gghoshal.pas.rochester.edu,,faculty_page,areas=ai; verified_by=official_domain
University of Rochester,59,James F. Allen,Department of Computer Science : University of Rochester,http://www.cs.rochester.edu/~james,,faculty_page,"areas=ai,nlp; verified_by=official_domain"
University of Rochester,59,Ji Liu 0002,Department of Computer Science : University of Rochester,http://www.cs.rochester.edu/u/jliu,,faculty_page,"areas=ai,mlmining,vision; verified_by=official_domain"
University of Rochester,59,Jiebo Luo 0001,Department of Computer Science : University of Rochester,http://www.cs.rochester.edu/u/jluo,,faculty_page,"areas=ai,mlmining,nlp,vision; verified_by=official_domain"
University of Rochester,59,Kai Shen,Department of Computer Science : University of Rochester,https://www.cs.rochester.edu/u/kshen,,faculty_page,"areas=ai,mlmining,nlp; verified_by=official_domain"
University of Rochester,59,Lane A. Hemaspaandra,Department of Computer Science : University of Rochester,http://www.cs.rochester.edu/~lane,,faculty_page,areas=ai; verified_by=official_domain
University of Rochester,59,Lenhart K. Schubert,Department of Computer Science : University of Rochester,https://www.cs.rochester.edu/~schubert,,faculty_page,"areas=ai,nlp; verified_by=official_domain"
University of Rochester,59,Michael C. Huang 0001,Department of Computer Science : University of Rochester,http://www.ece.rochester.edu/~mihuang,,faculty_page,"areas=ai,mlmining; verified_by=official_domain"
University of Rochester,59,Ralf M. Häfner,Department of Computer Science : University of Rochester,https://www2.bcs.rochester.edu/sites/haefnerlab/index.html,,faculty_page,areas=mlmining; verified_by=official_domain
University of Rochester,59,Randal C. Nelson,Department of Computer Science : University of Rochester,https://www.cs.rochester.edu/~nelson,,faculty_page,"areas=ai,vision; verified_by=official_domain"
University of Rochester,59,Zhiyao Duan,Department of Computer Science : University of Rochester,https://hajim.rochester.edu/ece/sites/zduan,,faculty_page,"areas=ai,mlmining,vision; verified_by=official_domain"
University of Texas at Arlington,59,Binbin Xie,Computer Science and Engineering - The University of Texas at Arlington,https://www.uta.edu/academics/faculty/profile?username=xieb,,faculty_page,"areas=ai,nlp; verified_by=official_domain"
University of Texas at Arlington,59,Bo Fang 0002,Computer Science and Engineering - The University of Texas at Arlington,https://www.uta.edu/academics/faculty/profile?user=bo.fang,,faculty_page,areas=mlmining; verified_by=official_domain
University of Texas at Arlington,59,Chengkai Li 0001,Computer Science and Engineering - The University of Texas at Arlington,http://ranger.uta.edu/~cli,,faculty_page,"areas=mlmining,nlp; verified_by=official_domain"
University of Texas at Arlington,59,Dajiang Zhu,Computer Science and Engineering - The University of Texas at Arlington,https://mentis.uta.edu/explore/profile/dajiang-zhu,,faculty_page,"areas=ai,mlmining; verified_by=official_domain"
University of Texas at Arlington,59,Farhad Kamangar,Computer Science and Engineering - The University of Texas at Arlington,http://ranger.uta.edu/~kamangar,,faculty_page,"areas=ai,mlmining,vision; verified_by=official_domain"
University of Texas at Arlington,59,Fillia Makedon,Computer Science and Engineering - The University of Texas at Arlington,http://heracleia.uta.edu/~makedon,,faculty_page,"areas=ai,mlmining; verified_by=official_domain"
University of Texas at Arlington,59,Gautam Das 0001,Computer Science and Engineering - The University of Texas at Arlington,http://ranger.uta.edu/~gdas,,faculty_page,areas=mlmining; verified_by=official_domain
University of Texas at Arlington,59,Harry Shomer,Computer Science and Engineering - The University of Texas at Arlington,https://www.uta.edu/academics/faculty/profile?user=harry.shomer,,faculty_page,"areas=mlmining,nlp; verified_by=official_domain"
University of Texas at Arlington,59,Hong Jiang 0001,Computer Science and Engineering - The University of Texas at Arlington,http://ranger.uta.edu/~jiang,,faculty_page,areas=ai; verified_by=official_domain
University of Texas at Arlington,59,Junzhou Huang,Computer Science and Engineering - The University of Texas at Arlington,http://ranger.uta.edu/~huang,,faculty_page,"areas=ai,bio,mlmining,vision; verified_by=official_domain"
University of Texas at Arlington,59,Manfred Huber,Computer Science and Engineering - The University of Texas at Arlington,http://ranger.uta.edu/~huber,,faculty_page,areas=ai; verified_by=official_domain
University of Texas at Arlington,59,Sihong He,Computer Science and Engineering - The University of Texas at Arlington,https://www.uta.edu/academics/faculty/profile?username=hes2,,faculty_page,"areas=ai,mlmining; verified_by=official_domain"
University of Texas at Arlington,59,Vassilis Athitsos,Computer Science and Engineering - The University of Texas at Arlington,http://omega.uta.edu/~athitsos,,faculty_page,areas=vision; verified_by=official_domain
University of Texas at Arlington,59,William J. Beksi,Computer Science and Engineering - The University of Texas at Arlington,http://ranger.uta.edu/~wjbeksi,,faculty_page,areas=vision; verified_by=official_domain
University of Texas at Arlington,59,Yu Lei 0001,Computer Science and Engineering - The University of Texas at Arlington,http://ranger.uta.edu/~ylei,,faculty_page,areas=ai; verified_by=official_domain
Dartmouth College,63,Alberto Quattrini Li,Department of Computer Science,https://web.cs.dartmouth.edu/people/alberto-quattrini-li,,faculty_page,areas=ai; verified_by=official_domain
Dartmouth College,63,Amit Chakrabarti,Department of Computer Science,https://www.cs.dartmouth.edu/~ac,,faculty_page,areas=mlmining; verified_by=official_domain
Dartmouth College,63,Andrew T. Campbell,Department of Computer Science,https://www.cs.dartmouth.edu/~campbell,,faculty_page,areas=ai; verified_by=official_domain
Dartmouth College,63,Chris Bailey-Kellogg,Department of Computer Science,http://www.cs.dartmouth.edu/~cbk,,faculty_page,"areas=ai,bio; verified_by=official_domain"
Dartmouth College,63,Christophe Hauser,Department of Computer Science,https://web.cs.dartmouth.edu/people/christophe-hauser,,faculty_page,areas=mlmining; verified_by=official_domain
Dartmouth College,63,Daniel N. Rockmore,Department of Computer Science,http://www.cs.dartmouth.edu/~rockmore,,faculty_page,"areas=mlmining,vision; verified_by=official_domain"
Dartmouth College,63,Deeparnab Chakrabarty,Department of Computer Science,http://web.cs.dartmouth.edu/people/deeparnab-chakrabarty,,faculty_page,areas=mlmining; verified_by=official_domain
Dartmouth College,63,Nikhil Singh 0003,Department of Computer Science,https://nsingh1.host.dartmouth.edu,,faculty_page,"areas=ai,mlmining,vision; verified_by=official_domain"
Dartmouth College,63,Rahul Sarpeshkar,Department of Computer Science,https://engineering.dartmouth.edu/community/faculty/rahul-sarpeshkar,,faculty_page,areas=mlmining; verified_by=official_domain
Dartmouth College,63,Saeed Hassanpour,Department of Computer Science,https://www.hassanpourlab.com,https://www.hassanpourlab.com,lab_page,"areas=mlmining,nlp,vision; verified_by=lab_page+school_name_on_page"
Dartmouth College,63,Sarah Masud Preum,Department of Computer Science,https://web.cs.dartmouth.edu/people/sarah-masud-preum,,faculty_page,"areas=ai,nlp; verified_by=official_domain"
Dartmouth College,63,Soroush Vosoughi,Department of Computer Science,https://web.cs.dartmouth.edu/people/soroush-vosoughi,,faculty_page,"areas=ai,mlmining,nlp,vision; verified_by=official_domain"
NJIT,63,Baruch Schieber,Home | Department of Computer Science,https://cs.njit.edu/faculty/sbar,,faculty_page,areas=mlmining; verified_by=official_domain
NJIT,63,Chengjun Liu,Home | Department of Computer Science,http://cs.njit.edu/liu,,faculty_page,"areas=mlmining,vision; verified_by=official_domain"
NJIT,63,Cong Shi 0004,Home | Department of Computer Science,https://web.njit.edu/~cs638,,faculty_page,"areas=ai,vision; verified_by=official_domain"
NJIT,63,Cristian Borcea,Home | Department of Computer Science,http://cs.njit.edu/~borcea,,faculty_page,"areas=ai,mlmining; verified_by=official_domain"
NJIT,63,Frank Y. Shih,Home | Department of Computer Science,https://web.njit.edu/~shih,,faculty_page,areas=vision; verified_by=official_domain
NJIT,63,Guiling Wang,Home | Department of Computer Science,https://web.njit.edu/~gwang,,faculty_page,areas=ai; verified_by=official_domain
NJIT,63,Ioannis Koutis,Home | Department of Computer Science,https://web.njit.edu/~ikoutis,,faculty_page,areas=mlmining; verified_by=official_domain
NJIT,63,James Geller,Home | Department of Computer Science,https://web.njit.edu/~geller,,faculty_page,areas=ai; verified_by=official_domain
NJIT,63,Jason Tsong-Li Wang,Home | Department of Computer Science,https://web.njit.edu/~wangj,,faculty_page,"areas=ai,mlmining; verified_by=official_domain"
NJIT,63,Jing Li 0025,Home | Department of Computer Science,https://web.njit.edu/~jingli,,faculty_page,"areas=ai,mlmining,nlp; verified_by=official_domain"
NJIT,63,Przemyslaw Musialski,Home | Department of Computer Science,https://web.njit.edu/~przem,,faculty_page,areas=vision; verified_by=official_domain
NJIT,63,Senjuti Basu Roy,Home | Department of Computer Science,https://web.njit.edu/~senjutib,,faculty_page,areas=mlmining; verified_by=official_domain
NJIT,63,Usman Roshan,Home | Department of Computer Science,http://cs.njit.edu/usman,,faculty_page,areas=bio; verified_by=official_domain
NJIT,63,Zhi Wei 0001,Home | Department of Computer Science,https://web.njit.edu/~zhiwei,,faculty_page,"areas=ai,bio,mlmining; verified_by=official_domain"
University of Connecticut,63,Alexander Russell,Home | School of Computing | College of Engineering,http://www.engr.uconn.edu/~acr,,faculty_page,"areas=ai,mlmining; verified_by=official_domain"
University of Connecticut,63,Ion I. Mandoiu,Home | School of Computing | College of Engineering,http://www.engr.uconn.edu/~ion,,faculty_page,areas=bio; verified_by=official_domain
University of Connecticut,63,Jinbo Bi,Home | School of Computing | College of Engineering,http://www.engr.uconn.edu/~jinbo,,faculty_page,"areas=ai,bio,mlmining,vision; verified_by=official_domain"
University of Connecticut,63,Laurent D. Michel,Home | School of Computing | College of Engineering,http://www.engr.uconn.edu/~ldm,,faculty_page,areas=ai; verified_by=official_domain
University of Connecticut,63,Marten van Dijk,Home | School of Computing | College of Engineering,https://scl.engr.uconn.edu,,faculty_page,"areas=mlmining,vision; verified_by=official_domain"
University of Connecticut,63,Mukul S. Bansal,Home | School of Computing | College of Engineering,http://www.engr.uconn.edu/~mukul,,faculty_page,areas=bio; verified_by=official_domain
University of Connecticut,63,Pavel Skums,Home | School of Computing | College of Engineering,https://engineering.uconn.edu/person/pavel-skums,,faculty_page,areas=bio; verified_by=official_domain
University of Connecticut,63,Qian Yang,Home | School of Computing | College of Engineering,https://www.qianyanglab.com,https://www.qianyanglab.com,lab_page,"areas=ai,vision; verified_by=lab_page+school_name_on_page"
University of Connecticut,63,Robert McCartney,Home | School of Computing | College of Engineering,http://www.cse.uconn.edu/people/faculty,,faculty_page,areas=ai; verified_by=official_domain
University of Connecticut,63,Sanguthevar Rajasekaran,Home | School of Computing | College of Engineering,http://www.engr.uconn.edu/~rajasek,,faculty_page,"areas=ai,mlmining,nlp; verified_by=official_domain"
University of Connecticut,63,Shihao Ji 0001,Home | School of Computing | College of Engineering,https://sji.soc.uconn.edu,,faculty_page,"areas=ai,mlmining,nlp,vision; verified_by=official_domain"
University of Connecticut,63,Song Han 0002,Home | School of Computing | College of Engineering,http://engr.uconn.edu/~song,,faculty_page,"areas=ai,mlmining; verified_by=official_domain"
University of Pittsburgh,63,Adriana Kovashka,Department of Computer Science,http://people.cs.pitt.edu/~kovashka,,faculty_page,"areas=ai,mlmining,nlp,vision; verified_by=official_domain"
University of Pittsburgh,63,Alexandros Labrinidis,Department of Computer Science,http://labrinidis.cs.pitt.edu,,faculty_page,areas=mlmining; verified_by=official_domain
University of Pittsburgh,63,Daqing He,Department of Computer Science,http://www.pitt.edu/~dah44,,faculty_page,"areas=mlmining,nlp; verified_by=official_domain"
University of Pittsburgh,63,Diane J. Litman,Department of Computer Science,https://www.cs.pitt.edu/~litman,,faculty_page,"areas=ai,mlmining,nlp; verified_by=official_domain"
University of Pittsburgh,63,Donald M. Chiarulli,Department of Computer Science,https://people.cs.pitt.edu/~don,,faculty_page,areas=mlmining; verified_by=official_domain
University of Pittsburgh,63,Erin Walker,Department of Computer Science,https://cs.pitt.edu/faculty/tenure-stream/erin-walker,,faculty_page,areas=nlp; verified_by=official_domain
University of Pittsburgh,63,Hassan A. Karimi,Department of Computer Science,http://gis.sis.pitt.edu,,faculty_page,areas=ai; verified_by=official_domain
University of Pittsburgh,63,James B. D. Joshi,Department of Computer Science,http://www.sis.pitt.edu/jjoshi,,faculty_page,areas=mlmining; verified_by=official_domain
University of Pittsburgh,63,Janyce Wiebe,Department of Computer Science,https://people.cs.pitt.edu/~wiebe,,faculty_page,"areas=ai,nlp; verified_by=official_domain"
University of Pittsburgh,63,Jingtao Wang,Department of Computer Science,https://people.cs.pitt.edu/~jingtaow,,faculty_page,areas=vision; verified_by=official_domain
University of Pittsburgh,63,Kayhan Batmanghelich,Department of Computer Science,https://kayhan.dbmi.pitt.edu,,faculty_page,"areas=ai,mlmining,nlp,vision; verified_by=official_domain"
University of Pittsburgh,63,Konstantinos Pelechrinis,Department of Computer Science,http://www.pitt.edu/~kpele,,faculty_page,areas=mlmining; verified_by=official_domain
University of Pittsburgh,63,Milos Hauskrecht,Department of Computer Science,https://cs.pitt.edu/~milos,,faculty_page,"areas=ai,mlmining; verified_by=official_domain"
University of Pittsburgh,63,Paul W. Munro,Department of Computer Science,http://www.pitt.edu/~pwm,,faculty_page,areas=mlmining; verified_by=official_domain
University of Pittsburgh,63,Peter Brusilovsky,Department of Computer Science,http://www.pitt.edu/~peterb,,faculty_page,"areas=mlmining,nlp; verified_by=official_domain"
University of Pittsburgh,63,Shi-Kuo Chang,Department of Computer Science,https://cs.pitt.edu/~chang,,faculty_page,areas=ai; verified_by=official_domain
University of Pittsburgh,63,Stephen Lee,Department of Computer Science,http://www.sci.pitt.edu/faculty-and-research/faculty-directory/stephen-lee,,faculty_page,areas=mlmining; verified_by=official_domain
University of Pittsburgh,63,Xiaowei Jia,Department of Computer Science,https://sites.pitt.edu/~xiaowei,,faculty_page,"areas=ai,mlmining; verified_by=official_domain"
University of Pittsburgh,63,Youtao Zhang,Department of Computer Science,https://cs.pitt.edu/~zhangyt,,faculty_page,areas=mlmining; verified_by=official_domain
College of William and Mary,67,Bin Ren 0002,"Computer Science | School of Computing, Data Sciences & Physics | William & Mary",https://www.cs.wm.edu/~bren,,faculty_page,"areas=ai,mlmining,vision; verified_by=official_domain"
College of William and Mary,67,Douglas C. Schmidt,"Computer Science | School of Computing, Data Sciences & Physics | William & Mary",https://dcschmidt.pages.wm.edu,,faculty_page,areas=ai; verified_by=official_domain
College of William and Mary,67,Pieter Peers,"Computer Science | School of Computing, Data Sciences & Physics | William & Mary",http://www.cs.wm.edu/~ppeers,,faculty_page,areas=vision; verified_by=official_domain
College of William and Mary,67,Qun Li 0001,"Computer Science | School of Computing, Data Sciences & Physics | William & Mary",http://www.cs.wm.edu/~liqun,,faculty_page,areas=ai; verified_by=official_domain
College of William and Mary,67,Yi He 0007,"Computer Science | School of Computing, Data Sciences & Physics | William & Mary",https://yhe15.people.wm.edu,,faculty_page,"areas=ai,mlmining; verified_by=official_domain"
College of William and Mary,67,Zhenming Liu,"Computer Science | School of Computing, Data Sciences & Physics | William & Mary",http://www.wm.edu/as/computerscience/faculty/liu_zhenming.php,,faculty_page,"areas=ai,mlmining; verified_by=official_domain"
Florida State University,67,Shangqian Gao,DEPARTMENT OF COMPUTER SCIENCE – College of Arts and Sciences,https://www.cs.fsu.edu/department/faculty/sgao,,faculty_page,"areas=ai,mlmining,nlp,vision; verified_by=official_domain"
Florida State University,67,Shibo Li,DEPARTMENT OF COMPUTER SCIENCE – College of Arts and Sciences,https://www.cs.fsu.edu/department/faculty/shiboli,,faculty_page,"areas=ai,mlmining; verified_by=official_domain"
Florida State University,67,Xian Fan,DEPARTMENT OF COMPUTER SCIENCE – College of Arts and Sciences,https://www.cs.fsu.edu/~fan/index.html,,faculty_page,areas=vision; verified_by=official_domain
Florida State University,67,Yushun Dong,DEPARTMENT OF COMPUTER SCIENCE – College of Arts and Sciences,https://www.cs.fsu.edu/department/faculty/dong,,faculty_page,"areas=ai,mlmining,nlp; verified_by=official_domain"
Florida State University,67,Zhenghao Zhang,DEPARTMENT OF COMPUTER SCIENCE – College of Arts and Sciences,http://www.cs.fsu.edu/~zzhang,,faculty_page,"areas=mlmining,vision; verified_by=official_domain"
Michigan State University,67,Abdol-Hossein Esfahanian,Computer Science and Engineering | College of Engineering,http://www.cse.msu.edu/~esfahani,,faculty_page,"areas=ai,mlmining; verified_by=official_domain"
Michigan State University,67,Anil K. Jain 0001,Computer Science and Engineering | College of Engineering,https://www.cse.msu.edu/~jain,,faculty_page,"areas=mlmining,vision; verified_by=official_domain"
Michigan State University,67,Arun Ross,Computer Science and Engineering | College of Engineering,http://www.cse.msu.edu/~rossarun,,faculty_page,areas=vision; verified_by=official_domain
Michigan State University,67,Eric Torng,Computer Science and Engineering | College of Engineering,http://www.cse.msu.edu/~torng,,faculty_page,areas=bio; verified_by=official_domain
Michigan State University,67,Jiliang Tang,Computer Science and Engineering | College of Engineering,http://www.cse.msu.edu/~tangjili,,faculty_page,"areas=ai,mlmining,nlp,vision; verified_by=official_domain"
Michigan State University,67,Juyang Weng,Computer Science and Engineering | College of Engineering,http://www.cse.msu.edu/~weng,,faculty_page,"areas=ai,vision; verified_by=official_domain"
Michigan State University,67,Karthik Nandakumar,Computer Science and Engineering | College of Engineering,https://www.cse.msu.edu/~nandakum,,faculty_page,"areas=ai,mlmining,nlp,vision; verified_by=official_domain"
Michigan State University,67,Kevin Liu,Computer Science and Engineering | College of Engineering,http://www.cse.msu.edu/~kjl,,faculty_page,"areas=bio,mlmining,nlp; verified_by=official_domain"
Michigan State University,67,Kristen Johnson,Computer Science and Engineering | College of Engineering,https://www.egr.msu.edu/people/profile/kristenj,,faculty_page,areas=nlp; verified_by=official_domain
Michigan State University,67,Pang-Ning Tan,Computer Science and Engineering | College of Engineering,http://www.cse.msu.edu/~ptan,,faculty_page,"areas=ai,mlmining; verified_by=official_domain"
Michigan State University,67,Parisa Kordjamshidi,Computer Science and Engineering | College of Engineering,https://www.cse.msu.edu/~kordjams,,faculty_page,"areas=ai,mlmining,nlp,vision; verified_by=official_domain"
Michigan State University,67,Qiben Yan,Computer Science and Engineering | College of Engineering,https://cse.msu.edu/~qyan,,faculty_page,areas=ai; verified_by=official_domain
Michigan State University,67,Sijia Liu 0001,Computer Science and Engineering | College of Engineering,https://www.egr.msu.edu/people/profile/liusiji5,,faculty_page,"areas=ai,mlmining,nlp,vision; verified_by=official_domain"
Michigan State University,67,Wolfgang Banzhaf,Computer Science and Engineering | College of Engineering,http://research.msu.edu/tag/wolfgang-banzhaf,,faculty_page,"areas=mlmining,vision; verified_by=official_domain"
Michigan State University,67,Yanni Sun,Computer Science and Engineering | College of Engineering,https://www.egr.msu.edu/people/profile/yannisun,,faculty_page,areas=bio; verified_by=official_domain
Michigan State University,67,Yiying Tong,Computer Science and Engineering | College of Engineering,http://www.cse.msu.edu/~ytong,,faculty_page,areas=vision; verified_by=official_domain
Michigan State University,67,Yu Kong 0001,Computer Science and Engineering | College of Engineering,https://www.egr.msu.edu/~yukong,,faculty_page,"areas=ai,vision; verified_by=official_domain"
Binghamton University,70,Adnan Siraj Rakin,School of Computing,https://www.binghamton.edu/computer-science/people/profile.html?id=arakin,,faculty_page,"areas=ai,vision; verified_by=official_domain"
Binghamton University,70,Guanhua Yan,School of Computing,https://www.binghamton.edu/cs/people/ghyan.html,,faculty_page,areas=mlmining; verified_by=official_domain
Binghamton University,70,Jeremy Blackburn,School of Computing,https://www.binghamton.edu/computer-science/contact/profile.html?id=jblackbu,,faculty_page,areas=nlp; verified_by=official_domain
Binghamton University,70,Lijun Yin 0001,School of Computing,http://www.cs.binghamton.edu/~lijun,,faculty_page,areas=vision; verified_by=official_domain
Binghamton University,70,Patrick H. Chen,School of Computing,https://www.binghamton.edu/computer-science/people/profile.html?id=patrickchen,,faculty_page,"areas=mlmining,nlp; verified_by=official_domain"
Binghamton University,70,Shiqi Zhang 0001,School of Computing,https://www.binghamton.edu/computer-science/contact/profile.html?id=zhangs,,faculty_page,"areas=ai,vision; verified_by=official_domain"
Binghamton University,70,Sujoy Sikdar,School of Computing,https://www.binghamton.edu/computer-science/contact/profile.html?id=ssikdar,,faculty_page,areas=ai; verified_by=official_domain
Binghamton University,70,Weiyi Meng,School of Computing,http://www.cs.binghamton.edu/~meng,,faculty_page,"areas=ai,mlmining,nlp; verified_by=official_domain"
Binghamton University,70,William T. Hallahan,School of Computing,https://www.binghamton.edu/computer-science/people/profile.html?id=whallahan,,faculty_page,areas=ai; verified_by=official_domain
Binghamton University,70,Yingxue Zhang 0002,School of Computing,https://www.binghamton.edu/computer-science/people/profile.html?id=yzhang42,,faculty_page,areas=mlmining; verified_by=official_domain
Binghamton University,70,Zhaohan Xi,School of Computing,https://www.binghamton.edu/computer-science/people/profile.html?id=zxi1,,faculty_page,"areas=mlmining,nlp,vision; verified_by=official_domain"
Binghamton University,70,Zhen Xie,School of Computing,https://www.binghamton.edu/computer-science/people/profile.html?id=zxie3,,faculty_page,"areas=bio,vision; verified_by=official_domain"
Binghamton University,70,Zhongfei Zhang,School of Computing,http://www.cs.binghamton.edu/~zhongfei,,faculty_page,"areas=ai,mlmining,nlp,vision; verified_by=official_domain"
Stevens Institute of Technology,70,Enrique Dunn,Department of Computer Science | External Site (Under Construction),https://www.cs.stevens.edu/~edunn,,faculty_page,areas=vision; verified_by=official_domain
